"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"17:30:38,6675190","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_7.sst","NO SUCH FILE","Filter: Water_Ocean_7.sst"
"17:30:38,6836925","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_6.sst","NO SUCH FILE","Filter: Water_Ocean_6.sst"
"17:30:38,6841192","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_6.sst","NO SUCH FILE","Filter: Water_Ocean_6.sst"
"17:30:38,7001163","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_5.sst","NO SUCH FILE","Filter: Water_Ocean_5.sst"
"17:30:38,7005881","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_5.sst","NO SUCH FILE","Filter: Water_Ocean_5.sst"
"17:30:38,7170778","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_4.sst","NO SUCH FILE","Filter: Water_Ocean_4.sst"
"17:30:38,7175970","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_4.sst","NO SUCH FILE","Filter: Water_Ocean_4.sst"
"17:30:38,7334435","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_3.sst","NO SUCH FILE","Filter: Water_Ocean_3.sst"
"17:30:38,7339408","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_3.sst","NO SUCH FILE","Filter: Water_Ocean_3.sst"
"17:30:38,7503566","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_2.sst","NO SUCH FILE","Filter: Water_Ocean_2.sst"
"17:30:38,7508940","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Water_Ocean_2.sst","NO SUCH FILE","Filter: Water_Ocean_2.sst"
"17:30:38,7682521","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_4.sst","NO SUCH FILE","Filter: BaseGrass_1_4.sst"
"17:30:38,7687672","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_4.sst","NO SUCH FILE","Filter: BaseGrass_1_4.sst"
"17:30:38,7838238","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_3.sst","NO SUCH FILE","Filter: BaseGrass_1_3.sst"
"17:30:38,7843064","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_3.sst","NO SUCH FILE","Filter: BaseGrass_1_3.sst"
"17:30:38,8005999","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_2.sst","NO SUCH FILE","Filter: BaseGrass_1_2.sst"
"17:30:38,8009281","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\BaseGrass_1_2.sst","NO SUCH FILE","Filter: BaseGrass_1_2.sst"
"17:30:38,8336807","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation1.cem","NO SUCH FILE","Filter: amb_foundation1.cem"
"17:30:38,8340827","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation1.cem","NO SUCH FILE","Filter: amb_foundation1.cem"
"17:30:38,8446187","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sha_unitdefault_00T.sst","NO SUCH FILE","Filter: sha_unitdefault_00T.sst"
"17:30:38,8450480","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sha_unitdefault_00T.sst","NO SUCH FILE","Filter: sha_unitdefault_00T.sst"
"17:30:38,8457262","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\zut_smileyface_00T.sst","NO SUCH FILE","Filter: zut_smileyface_00T.sst"
"17:30:38,8460262","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\zut_smileyface_00T.sst","NO SUCH FILE","Filter: zut_smileyface_00T.sst"
"17:30:38,8467217","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation2.cem","NO SUCH FILE","Filter: amb_foundation2.cem"
"17:30:38,8470811","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation2.cem","NO SUCH FILE","Filter: amb_foundation2.cem"
"17:30:38,8484353","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation3.cem","NO SUCH FILE","Filter: amb_foundation3.cem"
"17:30:38,8488697","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation3.cem","NO SUCH FILE","Filter: amb_foundation3.cem"
"17:30:38,8511274","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\gun_cyclops_13.cem","NO SUCH FILE","Filter: gun_cyclops_13.cem"
"17:30:38,8515743","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\gun_cyclops_13.cem","NO SUCH FILE","Filter: gun_cyclops_13.cem"
"17:30:38,9038091","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\gen_deathT.sst","NO SUCH FILE","Filter: gen_deathT.sst"
"17:30:38,9042101","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\gen_deathT.sst","NO SUCH FILE","Filter: gen_deathT.sst"
"17:30:38,9062885","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smissile1.wav","NO SUCH FILE","Filter: Smissile1.wav"
"17:30:38,9065730","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smissile1.wav","NO SUCH FILE","Filter: Smissile1.wav"
"17:30:38,9077915","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smechwalking2-8.wav","NO SUCH FILE","Filter: Smechwalking2-8.wav"
"17:30:38,9082292","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smechwalking2-8.wav","NO SUCH FILE","Filter: Smechwalking2-8.wav"
"17:30:38,9092689","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\mechwalk3-8.wav","NO SUCH FILE","Filter: mechwalk3-8.wav"
"17:30:38,9095766","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\mechwalk3-8.wav","NO SUCH FILE","Filter: mechwalk3-8.wav"
"17:30:38,9106502","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation_airport.cem","NO SUCH FILE","Filter: amb_foundation_airport.cem"
"17:30:38,9110487","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_foundation_airport.cem","NO SUCH FILE","Filter: amb_foundation_airport.cem"
"17:30:38,9121548","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt6.wav","NO SUCH FILE","Filter: dv2grunt6.wav"
"17:30:38,9125987","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt6.wav","NO SUCH FILE","Filter: dv2grunt6.wav"
"17:30:38,9137462","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt3.wav","NO SUCH FILE","Filter: dv2grunt3.wav"
"17:30:38,9141238","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt3.wav","NO SUCH FILE","Filter: dv2grunt3.wav"
"17:30:38,9151004","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv1gruntq2.wav","NO SUCH FILE","Filter: dv1gruntq2.wav"
"17:30:38,9154010","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv1gruntq2.wav","NO SUCH FILE","Filter: dv1gruntq2.wav"
"17:30:38,9164983","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt4.wav","NO SUCH FILE","Filter: dv2grunt4.wav"
"17:30:38,9169063","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dv2grunt4.wav","NO SUCH FILE","Filter: dv2grunt4.wav"
"17:30:38,9177658","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dgruntscream1.wav","NO SUCH FILE","Filter: dgruntscream1.wav"
"17:30:38,9181050","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dgruntscream1.wav","NO SUCH FILE","Filter: dgruntscream1.wav"
"17:30:38,9192276","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Citizen-8.wav","NO SUCH FILE","Filter: Citizen-8.wav"
"17:30:38,9196531","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Citizen-8.wav","NO SUCH FILE","Filter: Citizen-8.wav"
"17:30:38,9206446","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizenone_01.cem","NO SUCH FILE","Filter: men_citizenone_01.cem"
"17:30:38,9210675","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizenone_01.cem","NO SUCH FILE","Filter: men_citizenone_01.cem"
"17:30:38,9344562","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizen_01T.sst","NO SUCH FILE","Filter: men_citizen_01T.sst"
"17:30:38,9349156","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizen_01T.sst","NO SUCH FILE","Filter: men_citizen_01T.sst"
"17:30:38,9380326","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenhunt_01T.sst","NO SUCH FILE","Filter: men_citizenhunt_01T.sst"
"17:30:38,9384952","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenhunt_01T.sst","NO SUCH FILE","Filter: men_citizenhunt_01T.sst"
"17:30:38,9415245","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizentwo_01.cem","NO SUCH FILE","Filter: men_citizentwo_01.cem"
"17:30:38,9419578","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizentwo_01.cem","NO SUCH FILE","Filter: men_citizentwo_01.cem"
"17:30:38,9498317","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenbuild_01T.sst","NO SUCH FILE","Filter: men_citizenbuild_01T.sst"
"17:30:38,9502215","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenbuild_01T.sst","NO SUCH FILE","Filter: men_citizenbuild_01T.sst"
"17:30:38,9529159","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizencarry_01T.sst","NO SUCH FILE","Filter: men_citizencarry_01T.sst"
"17:30:38,9532015","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizencarry_01T.sst","NO SUCH FILE","Filter: men_citizencarry_01T.sst"
"17:30:38,9559929","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizenfour_01.cem","NO SUCH FILE","Filter: men_citizenfour_01.cem"
"17:30:38,9563162","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_citizenfour_01.cem","NO SUCH FILE","Filter: men_citizenfour_01.cem"
"17:30:38,9607627","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenchop_01T.sst","NO SUCH FILE","Filter: men_citizenchop_01T.sst"
"17:30:38,9611159","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_citizenchop_01T.sst","NO SUCH FILE","Filter: men_citizenchop_01T.sst"
"17:30:38,9642164","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sarrow2.wav","NO SUCH FILE","Filter: Sarrow2.wav"
"17:30:38,9645848","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sarrow2.wav","NO SUCH FILE","Filter: Sarrow2.wav"
"17:30:38,9657740","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sbuild2a.wav","NO SUCH FILE","Filter: Sbuild2a.wav"
"17:30:38,9661769","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sbuild2a.wav","NO SUCH FILE","Filter: Sbuild2a.wav"
"17:30:38,9671537","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Swalk1.wav","NO SUCH FILE","Filter: Swalk1.wav"
"17:30:38,9674351","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Swalk1.wav","NO SUCH FILE","Filter: Swalk1.wav"
"17:30:38,9684845","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Swalk2.wav","NO SUCH FILE","Filter: Swalk2.wav"
"17:30:38,9689583","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Swalk2.wav","NO SUCH FILE","Filter: Swalk2.wav"
"17:30:38,9697407","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Schop2.wav","NO SUCH FILE","Filter: Schop2.wav"
"17:30:38,9701650","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Schop2.wav","NO SUCH FILE","Filter: Schop2.wav"
"17:30:38,9709759","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sfarm.wav","NO SUCH FILE","Filter: Sfarm.wav"
"17:30:38,9714268","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sfarm.wav","NO SUCH FILE","Filter: Sfarm.wav"
"17:30:38,9739618","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smining3.wav","NO SUCH FILE","Filter: Smining3.wav"
"17:30:38,9742982","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Smining3.wav","NO SUCH FILE","Filter: Smining3.wav"
"17:30:38,9750907","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\forage2-8.wav","NO SUCH FILE","Filter: forage2-8.wav"
"17:30:38,9754561","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\forage2-8.wav","NO SUCH FILE","Filter: forage2-8.wav"
"17:30:38,9767414","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\but_citizen_01T.sst","NO SUCH FILE","Filter: but_citizen_01T.sst"
"17:30:38,9771305","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\but_citizen_01T.sst","NO SUCH FILE","Filter: but_citizen_01T.sst"
"17:30:38,9783612","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\citizenspear_00.cem","NO SUCH FILE","Filter: citizenspear_00.cem"
"17:30:38,9787486","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\citizenspear_00.cem","NO SUCH FILE","Filter: citizenspear_00.cem"
"17:30:38,9794992","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_spear_00T.sst","NO SUCH FILE","Filter: fx_spear_00T.sst"
"17:30:38,9799324","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_spear_00T.sst","NO SUCH FILE","Filter: fx_spear_00T.sst"
"17:30:38,9807670","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\act_timedbomber.sst","NO SUCH FILE","Filter: act_timedbomber.sst"
"17:30:38,9814973","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\act_timedbomber.sst","NO SUCH FILE","Filter: act_timedbomber.sst"
"17:30:38,9828574","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_navalripple.sst","NO SUCH FILE","Filter: sfx_navalripple.sst"
"17:30:38,9832628","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_navalripple.sst","NO SUCH FILE","Filter: sfx_navalripple.sst"
"17:30:38,9844926","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_bloodSpray1.sst","NO SUCH FILE","Filter: sfx_bloodSpray1.sst"
"17:30:38,9847921","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_bloodSpray1.sst","NO SUCH FILE","Filter: sfx_bloodSpray1.sst"
"17:30:38,9897395","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_flies1.cem","NO SUCH FILE","Filter: amb_flies1.cem"
"17:30:38,9900157","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_flies1.cem","NO SUCH FILE","Filter: amb_flies1.cem"
"17:30:39,0071252","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\flies-8.wav","NO SUCH FILE","Filter: flies-8.wav"
"17:30:39,0074869","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\flies-8.wav","NO SUCH FILE","Filter: flies-8.wav"
"17:30:39,0092474","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_rats1.cem","NO SUCH FILE","Filter: amb_rats1.cem"
"17:30:39,0095600","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\amb_rats1.cem","NO SUCH FILE","Filter: amb_rats1.cem"
"17:30:39,0168499","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\rats-8.wav","NO SUCH FILE","Filter: rats-8.wav"
"17:30:39,0171228","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\rats-8.wav","NO SUCH FILE","Filter: rats-8.wav"
"17:30:39,0184182","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_pulseuniteffect_12T.sst","NO SUCH FILE","Filter: fx_pulseuniteffect_12T.sst"
"17:30:39,0186921","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_pulseuniteffect_12T.sst","NO SUCH FILE","Filter: fx_pulseuniteffect_12T.sst"
"17:30:39,0196103","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\fx_shieldbattery_12.cem","NO SUCH FILE","Filter: fx_shieldbattery_12.cem"
"17:30:39,0199065","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\fx_shieldbattery_12.cem","NO SUCH FILE","Filter: fx_shieldbattery_12.cem"
"17:30:39,0206289","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_shieldbattery_12T.sst","NO SUCH FILE","Filter: fx_shieldbattery_12T.sst"
"17:30:39,0209044","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\fx_shieldbattery_12T.sst","NO SUCH FILE","Filter: fx_shieldbattery_12T.sst"
"17:30:39,0218258","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\fx_light_glow.cem","NO SUCH FILE","Filter: fx_light_glow.cem"
"17:30:39,0220973","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\fx_light_glow.cem","NO SUCH FILE","Filter: fx_light_glow.cem"
"17:30:39,0225834","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_light_glow.sst","NO SUCH FILE","Filter: sfx_light_glow.sst"
"17:30:39,0229007","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\sfx_light_glow.sst","NO SUCH FILE","Filter: sfx_light_glow.sst"
"17:30:39,0234698","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\ngrunt1.wav","NO SUCH FILE","Filter: ngrunt1.wav"
"17:30:39,0237387","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\ngrunt1.wav","NO SUCH FILE","Filter: ngrunt1.wav"
"17:30:39,0245565","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\ngrunt2.wav","NO SUCH FILE","Filter: ngrunt2.wav"
"17:30:39,0248234","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\ngrunt2.wav","NO SUCH FILE","Filter: ngrunt2.wav"
"17:30:39,0252882","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\femscream-8.wav","NO SUCH FILE","Filter: femscream-8.wav"
"17:30:39,0255499","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\femscream-8.wav","NO SUCH FILE","Filter: femscream-8.wav"
"17:30:39,0261868","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizenone_01.cem","NO SUCH FILE","Filter: men_femcitizenone_01.cem"
"17:30:39,0264546","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizenone_01.cem","NO SUCH FILE","Filter: men_femcitizenone_01.cem"
"17:30:39,0339524","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizen_01T.sst","NO SUCH FILE","Filter: men_femcitizen_01T.sst"
"17:30:39,0342311","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizen_01T.sst","NO SUCH FILE","Filter: men_femcitizen_01T.sst"
"17:30:39,0364412","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenhunt_01T.sst","NO SUCH FILE","Filter: men_femcitizenhunt_01T.sst"
"17:30:39,0367189","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenhunt_01T.sst","NO SUCH FILE","Filter: men_femcitizenhunt_01T.sst"
"17:30:39,0389907","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizenthree_01.cem","NO SUCH FILE","Filter: men_femcitizenthree_01.cem"
"17:30:39,0393548","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizenthree_01.cem","NO SUCH FILE","Filter: men_femcitizenthree_01.cem"
"17:30:39,0445037","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenbuild_01T.sst","NO SUCH FILE","Filter: men_femcitizenbuild_01T.sst"
"17:30:39,0447806","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenbuild_01T.sst","NO SUCH FILE","Filter: men_femcitizenbuild_01T.sst"
"17:30:39,0471088","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizencarry_01T.sst","NO SUCH FILE","Filter: men_femcitizencarry_01T.sst"
"17:30:39,0474716","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizencarry_01T.sst","NO SUCH FILE","Filter: men_femcitizencarry_01T.sst"
"17:30:39,0501326","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizentwo_01.cem","NO SUCH FILE","Filter: men_femcitizentwo_01.cem"
"17:30:39,0504188","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Models\men_femcitizentwo_01.cem","NO SUCH FILE","Filter: men_femcitizentwo_01.cem"
"17:30:39,0533527","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenchop_01T.sst","NO SUCH FILE","Filter: men_femcitizenchop_01T.sst"
"17:30:39,0536578","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\men_femcitizenchop_01T.sst","NO SUCH FILE","Filter: men_femcitizenchop_01T.sst"
"17:30:39,0559076","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\build-8.wav","NO SUCH FILE","Filter: build-8.wav"
"17:30:39,0561777","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\build-8.wav","NO SUCH FILE","Filter: build-8.wav"
"17:30:39,0570673","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\woodchop-8.wav","NO SUCH FILE","Filter: woodchop-8.wav"
"17:30:39,0574787","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\woodchop-8.wav","NO SUCH FILE","Filter: woodchop-8.wav"
"17:30:39,0581737","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\mining2-8.wav","NO SUCH FILE","Filter: mining2-8.wav"
"17:30:39,0585121","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\mining2-8.wav","NO SUCH FILE","Filter: mining2-8.wav"
"17:30:39,0594356","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\but_femcitizen_01T.sst","NO SUCH FILE","Filter: but_femcitizen_01T.sst"
"17:30:39,0597985","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\but_femcitizen_01T.sst","NO SUCH FILE","Filter: but_femcitizen_01T.sst"
"17:30:39,0774611","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Jungle-8.wav","NO SUCH FILE","Filter: Jungle-8.wav"
"17:30:39,0777485","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Jungle-8.wav","NO SUCH FILE","Filter: Jungle-8.wav"
"17:30:39,0808550","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\jungle2-8.wav","NO SUCH FILE","Filter: jungle2-8.wav"
"17:30:39,0811727","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\jungle2-8.wav","NO SUCH FILE","Filter: jungle2-8.wav"
"17:30:39,0833454","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sgoat-8.wav","NO SUCH FILE","Filter: Sgoat-8.wav"
"17:30:39,0837273","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\Sgoat-8.wav","NO SUCH FILE","Filter: Sgoat-8.wav"
"17:30:39,0845049","Empire Earth.exe","6096","QueryDirectory","C:\Spiele\Empire Earth\Data\Sounds\dogbark-8.wav","NO SUCH FILE","Filter: dogbark-8.wav"
